loan_id,Default,Kwota_Kredytu,Dlugosc_Kredytu,Rata_Kredytu,Wiek,Plec,Bezrobocie,Przestepczosc,Srednia_Pensja,Urbanizacja,Staz_Klienta,Czestosc_Wyciagu,Posiada_Karte,Posiada_Karte_Gold,Liczba_Zlecen,Suma_Zlecen,Oplaca_Ubezpieczenie,Oplaca_Mieszkanie,Srednie_Saldo,Min_Saldo,Max_Saldo,Odchylenie_Salda,Suma_Wplywow,Suma_Wydatkow,Liczba_Transakcji,Liczba_Kar,Srednie_Saldo_3M,Min_Saldo_3M,Wplywy_3M,Wskaznik_DTI,Wskaznik_Oszczedzania
5804,0,158976,48,3312,55.761806982,0,2.52,2564,8363,139012,17.039473684,1,0,0,4,8860,1,1,49916.091026,600,130293.2,23319.338185,678171,517076.4,156,0,21258.042308,12819.7,38510.6,0.2579867891,0.7624576066
5805,1,137904,24,5746,27.40862423,0,0.45,3475,9622,75637,4.2434210526,1,0,0,1,5746,0,0,26886.191667,600,43259.7,11982.101755,55759.8,20600,12,0,32186.477778,19907.4,35881.8,0.480370519,0.3694530925
5808,0,41856,48,872,37.081451061,1,1.6,18721,9897,387570,14.177631579,1,1,0,4,4499,1,1,38559.264078,800,56921,10181.21172,283830.7,246761.4,103,0,43991.609091,29705,63821.4,0.0409874593,0.8693968996
5815,0,151200,36,4200,51.923340178,0,2.95,2640,8546,77963,7.9276315789,1,0,0,2,18648.2,0,1,66345.6825,1000,110723.2,28183.949451,383586.7,300339.8,40,0,78360.842308,43322.2,263993.3,0.0477279416,0.782978182
5817,1,100800,24,4200,59.123887748,0,4.83,2123,8187,102609,15.427631579,1,0,0,4,15595.2,1,1,26649.770313,-1571.5,92354.7,22080.256063,198881,197975.4,64,3,-995.4071429,-1571.5,28.2,403.84615385,0.9954465462
5823,0,212976,36,5916,24.971937029,1,0.29,85677,12541,1204953,22.072368421,1,0,0,2,14668.7,0,1,49635.715436,1100,119287.7,23435.838014,945015.3,807716.8,149,0,31009.873684,20706.2,68292.7,0.2598699479,0.854713088
5830,0,405780,60,6763,46.160164271,0,1.29,2719,8544,145688,22.828947368,1,0,0,4,12006,1,1,34044.429545,700,51008,7073.1968373,343710.1,302177.8,176,0,40684.880769,31512.4,44888,0.4519614177,0.8791650895
5836,0,79632,24,3318,35.156741958,1,3.51,2247,8512,125832,4.6381578947,1,0,0,3,15089,0,1,63494.2,900,119373.5,29061.537055,244462.5,154716,16,0,73610.881818,38043.9,155230,0.0641229635,0.6328838456
5837,0,244560,60,4076,26.995208761,1,3.38,2212,8757,109164,8.4868421053,1,0,0,2,16081.5,0,1,38426.728571,1000,72512.5,15757.722747,224210.9,170867.8,42,0,33060.873913,19433.3,87398.4,0.1399062258,0.7620862229
5841,0,41988,12,3499,25.344284736,0,4.01,3460,8909,148545,20.460526316,1,0,0,2,10145,0,1,37122.396124,200,57965.7,10838.574904,316814.9,258863.6,129,0,50286.880952,37845.5,45646.9,0.2299457392,0.8170820972
5850,0,164196,36,4561,40.889801506,1,1.6,4484,9624,197099,15.559210526,0,0,0,2,9358,0,1,49558.685714,500,119068,29113.138673,349774.4,226891,49,0,67077.863333,33510,283646,0.048239197,0.6486791238
5856,1,51360,12,4280,52.106776181,1,4.76,2112,8814,117897,12.565789474,1,0,0,1,4280,0,0,53636.374713,-2542.1,158633.6,32197.490915,744277.3,679747.5,87,2,68770.9,11202.1,260679.7,0.0492552824,0.9132988292
5861,0,51408,24,2142,45.437371663,0,2.82,818,8843,45714,12.730263158,1,1,0,1,2142,0,0,52299.285937,900,137087.2,27533.493654,453745.7,361816.8,64,0,55895.72,19986.6,131639.4,0.0488140599,0.7974003998
5862,0,100128,24,4172,49.440109514,1,4.75,18782,10673,323870,19.375,1,1,0,2,10307,0,1,56496.391367,700,120586.5,21125.219656,702641,583743.2,139,0,70865.777778,55023.7,26682.8,0.4690134828,0.830784667
5865,0,327660,60,5461,56.331279945,1,7.08,2653,8965,85852,21.710526316,1,1,0,2,18217.3,0,1,49281.738889,1000,112775.8,25697.521091,749509.2,618385.6,126,0,61217.594737,36461.5,122240.6,0.1340192861,0.8250542821
5868,0,90156,12,7513,50.743326489,1,6.6,1103,8173,42821,12.598684211,1,1,1,1,7512.7,0,0,77525.116923,700,130981.4,23284.240691,635727.5,528516.8,65,0,78208.963158,42463.3,136273.1,0.1653921707,0.8313577258
5876,0,221280,48,4610,26.606433949,0,4.75,18782,10673,323870,12.796052632,0,0,0,2,12412,0,1,37596.932394,1100,106144.8,18388.528003,437805.6,360554,71,0,37635.815,16007.9,117525.4,0.1176736857,0.8235485714
5877,0,97224,24,4051,43.649555099,1,2.38,1003,8114,74062,17.467105263,1,0,0,3,11276,0,1,22360.536607,1000,43393,7476.9377923,230279.8,210800.2,112,0,24754.859259,16085,48120.1,0.2525398405,0.9154093611
5878,0,74040,12,6170,40.750171116,1,3.33,4355,8746,182027,20.921052632,1,0,0,5,14653,1,1,44234.829474,600,73209,12482.603186,552809.5,517499.2,190,0,45401.954054,28140,73484,0.2518812851,0.9361258514
5880,0,73836,36,2051,28.334017796,1,7.34,4947,10446,119895,6.1842105263,1,1,0,3,7343,0,1,55315.168421,900,129607.8,32965.145778,192453.1,125000,19,0,57075.328571,45132.1,42600.2,0.1444257708,0.6495107145
5882,0,87816,12,7318,33.237508556,0,0.29,85677,12541,1204953,15.657894737,1,0,0,2,12323,0,1,25533.214286,800,43442.2,6896.7535854,198466.6,182801,84,0,22691.89,15597.8,39544.8,0.555125696,0.921067217
5886,0,192744,36,5354,32.334017796,0,1.29,2719,8544,145688,4.5065789474,1,0,0,1,5353.5,0,0,62590.423077,200,128778.8,28733.343188,214555.3,163629.2,26,0,67673.263158,27799.1,111347.5,0.1442472194,0.7626445833
5887,0,192744,36,5354,23.258042437,1,3.45,1879,8441,110643,16.052631579,1,1,0,1,5353.5,0,0,37265.655263,700,121508.1,16917.161794,304978.1,243246,76,0,33695.68,24294.1,42629.6,0.3767539395,0.7975858018
5889,0,321240,60,5354,27.611225188,0,1.42,6604,10045,177686,17.236842105,1,1,0,1,5353.5,0,0,76826.463971,700,141990,26697.237226,918066.4,825419,136,0,78990.7625,28133.2,155408.4,0.1033514916,0.8990843156
5892,1,66480,24,2770,60.87063655,0,3.33,4355,8746,182027,4.5723684211,0,0,0,1,2770.3,0,0,34798.28,900,77551,21490.626463,85491.2,50600,10,0,43168.971429,27900,49991.2,0.1662192814,0.5918785573
5893,0,86184,36,2394,30.088980151,0,2.38,1003,8114,74062,15.690789474,0,0,0,2,6950.5,0,1,28459.645238,300,48830.7,10103.078272,259749.2,206976,84,0,32107.593333,14344.7,50693.8,0.1416657462,0.7968309553
5895,0,93960,60,1566,34.510609172,0,2.28,2080,8390,77917,14.868421053,1,0,0,3,10619,0,1,54520.202247,800,88246.7,13768.555214,383076.6,333528,89,0,55303.930435,36005,86218.4,0.054487633,0.8706564936
5897,0,15192,24,633,24.235455168,1,1.39,5198,8991,122603,22.532894737,1,0,0,4,7843,1,1,29941.905325,500,48157.1,7237.1809888,355100.2,337748.2,169,0,31257.669231,17351.9,43457.8,0.0436945477,0.9511350567
5900,0,135360,48,2820,20.503764545,0,4.83,2123,8187,102609,11.940789474,1,1,0,1,2819.8,0,0,64881.314286,200,146479.5,30587.603643,603340.4,450431.4,77,0,80129.05,54582.8,256070.7,0.0330373639,0.746563057
5906,0,81144,36,2254,53.84257358,1,4.09,5623,9893,228848,9.0460526316,1,1,0,2,12732.5,0,1,67815.17451,200,127543,26169.159053,495722.6,369995.4,51,0,71917.646875,39088,244921,0.0276085643,0.7463764081
5909,0,61320,60,1022,50.510609172,1,4.69,2854,8772,124605,10.888157895,1,0,0,4,4166,1,1,23137.190541,700,32515.7,4868.0898129,106248.7,85130.2,74,0,23705.17037,17701.3,30498.2,0.1005206353,0.8012370858
5918,0,300204,36,8339,29.924709103,0,3.73,3729,8720,161954,11.973684211,1,0,0,1,8339,0,0,34084.460563,300,57676.7,11447.5475,250489.6,216556.8,71,0,32240.64,16770.7,57331.3,0.4363356664,0.8645346372
5922,0,20220,12,1685,22.094455852,1,3.39,2987,8899,81344,11.282894737,1,1,0,2,10407.8,0,1,41077.635294,500,122906.7,25420.727566,263406,232102.6,51,0,25062.652632,11356,50103,0.1008861214,0.8811595743
5923,0,64656,48,1347,49.278576318,0,0.65,1029,8561,67298,4.0789473684,1,1,0,2,5412,0,1,25896.466667,200,44749,11814.971182,60648.9,15900,12,0,30804.4,19571.9,41139.9,0.0982186477,0.2621768544
5930,0,66696,24,2779,21.533196441,0,0.29,85677,12541,1204953,3.6184210526,1,1,0,2,15038.7,0,1,58360.68125,1000,89595.1,27018.401437,120595.1,53174.6,16,0,62184.726667,13700,119595.1,0.0697084653,0.4409396324
5931,1,66696,24,2779,30.710472279,1,1.95,2824,8980,75232,7.8618421053,1,0,0,1,2778.7,0,0,51945.216279,1100,115744.9,29659.976521,276295.8,263743.8,43,0,49904.726087,12551.9,77377.9,0.1077397652,0.9545705922
5932,0,33348,12,2779,26.965092402,1,3.39,2987,8899,81344,12.105263158,1,0,0,1,2778.7,0,0,45807.114286,700,102499.5,28832.376208,377708.8,298346,63,0,25091.915385,12656.7,49744,0.1675879953,0.7898841915
5933,0,87528,24,3647,46.453114305,0,4.01,3460,8909,148545,12.039473684,0,1,0,1,3647,0,0,42728.931579,800,74816,13891.271413,290163.1,180100,57,0,52303.1625,39306.4,77157.7,0.1417949811,0.620686708
5938,0,402000,60,6700,16.150581793,0,4.64,5244,9753,149893,10.361842105,1,0,0,3,10082,0,1,21568.935185,200,35650.8,7900.8317417,90423,73191,54,0,16705.727273,9587.1,30681.8,0.6550474502,0.8094311245
5940,0,106944,24,4456,43.906913073,1,3.79,1562,8288,86513,4.7697368421,1,0,0,4,7489,1,1,57324.072222,800,83932.6,22980.888932,159132.6,83158,18,0,67149.761538,42175.3,95277.1,0.1403021198,0.5225734854
5942,0,162624,48,3388,39.704312115,1,6.63,9878,10177,285387,19.243421053,1,0,0,3,12919,0,1,37092.945522,16399.9,73289.5,11884.310835,445848.4,397100,134,0,32135.004,16399.9,61420.1,0.165475204,0.8906617347
5953,0,97176,24,4049,41.70294319,1,1.25,5179,11277,112065,4.5065789474,1,1,0,1,4049,0,0,66376.85,400,106189.2,30559.927764,253348.5,148100,16,0,76433.309091,54189.2,138281.9,0.0878403933,0.5845719056
5956,0,168264,36,4674,47.345653662,0,3.33,4355,8746,182027,6.7105263158,1,0,0,2,18136.2,0,1,40044.576,700,70585.8,17004.866389,183813.7,156253.2,25,0,42070.946667,27453.4,84594.2,0.1657501667,0.8500636783
5959,0,107640,24,4485,36.112251882,1,1.67,2159,8507,88884,5.8881578947,1,0,0,3,9926,0,1,50214.504348,600,107783.7,22727.670225,233781.1,168455.6,23,0,54416.926667,29443.4,125721.6,0.1070196286,0.7205709932
5963,0,204780,60,3413,44.186173854,0,1.6,18721,9897,387570,6.5131578947,1,1,0,1,3413,0,0,48890.178261,200,129449.6,26678.762988,232747.4,129014.6,23,0,54331.861538,28216.5,151321.1,0.0676627186,0.554313585
5970,0,465072,48,9689,47.019849418,0,3.51,2247,8512,125832,17.796052632,1,0,0,1,9689,0,0,27778.745631,300,79557.6,13613.100566,460422.3,423269.8,103,0,24360.705882,4670.5,82290.8,0.3532100839,0.9193079499
5973,0,219456,48,4572,37.399041752,1,1.79,2854,8369,112709,3.5526315789,1,0,0,1,4572,0,0,44366.054545,400,77123.8,22683.877975,118723.8,41600,11,0,50864.622222,23533.3,88878.8,0.1543173068,0.3503985688
5976,1,465504,48,9698,35.490759754,0,3.8,9672,8994,226122,12.302631579,1,0,0,5,17025,1,1,26347.124419,1100,49947.4,9532.7999474,228252.6,210978.2,86,0,26168.828571,7186.4,61116,0.4760221862,0.9243192659
5977,0,59136,48,1232,17.656399726,1,2.64,6041,10787,170449,8.6184210526,1,0,0,1,1232,0,0,23023.659091,6620,32572.8,6846.2700741,62999,40258.4,44,0,22405.175,16155.9,21467.3,0.1721447767,0.6390380952
5980,0,21396,12,1783,27.12936345,0,3.13,1845,9045,58796,14.473684211,1,0,0,1,1783.2,0,0,30812.946154,1000,46848.9,7990.9711512,193524.1,113546,78,0,30654.811111,23067.5,38633.3,0.1384449339,0.5867300934
5988,0,141648,24,5902,44.142368241,0,2.52,2564,8363,139012,6.5789473684,1,0,0,2,10187.2,0,1,45100.422222,200,123310.1,32279.922163,171310.2,82600,18,0,61646.327273,20543.2,145274.8,0.1218768456,0.4821692919
5989,0,213300,36,5925,31.674195756,0,1.51,6079,9538,162580,10.723684211,1,0,0,2,10719,0,1,27951.913559,400,42443.7,7864.4958933,123704.3,96377.6,59,0,26495.97037,12344.2,52120.7,0.3410156992,0.7790983895
5991,1,335184,48,6983,20.07118412,1,5.77,3244,8110,106054,13.190789474,1,0,0,1,6983.3,0,0,38710.011364,-6652.7,100570.6,24477.120206,591105.4,463227.8,88,2,19831.678261,-6652.7,147189.5,0.1423238276,0.7836639901
5992,0,76080,12,6340,17.713894593,1,3.85,2616,9307,95616,12.203947368,1,1,0,3,15676.3,0,1,50621.104938,300,103809.7,19389.25338,499211.8,379290.2,81,0,51448.296296,26746.7,117086.2,0.1624402592,0.7597785954
5997,0,117024,24,4876,58.346338125,0,1.42,6604,10045,177686,4.5065789474,1,1,0,1,4875.8,0,0,44131.169231,800,76985.2,19844.247591,118393.5,65200,13,0,54099.455556,40555.1,88293.4,0.1656692685,0.5507097036
5999,0,98832,48,2059,25.508555784,1,2.41,1658,8388,95907,22.894736842,1,0,0,4,7575,1,1,31814.268362,500,63095.4,12078.55102,401400.3,374230.4,177,0,29266.028,19267.8,54717.6,0.1128825342,0.9323123767
6004,0,143904,24,5996,43.06091718,0,4.83,2123,8187,102609,17.039473684,1,0,0,3,9483.2,0,1,49727.456115,700,134571.2,23416.563215,658169.3,497911,139,0,58702.023077,32244.5,113610.6,0.1583261159,0.7565093715
6006,0,359760,60,5996,17.377138946,0,1.72,4085,9425,161854,15.625,1,0,0,2,10706.2,0,1,32434.69375,900,127807.6,24143.874397,213955.9,149798.4,48,0,19698.544444,7710.2,51433.6,0.3497120727,0.7001382054
6007,0,289920,48,6040,53.163586585,1,5.75,4650,8705,133777,10.526315789,1,1,1,1,6039.8,0,0,58959.277778,400,118790.4,22763.594807,400934.4,346373,45,0,57802.1625,28517.9,127258.2,0.1423843245,0.8639147354
6010,0,150180,60,2503,59.679671458,0,3.45,1879,8441,110643,6.5460526316,0,0,0,3,11421.8,0,1,50892,200,92464.9,28282.838447,154739.2,75509,16,0,63156,36196,132039.2,0.0568681831,0.4879792064
6011,0,179328,48,3736,23.411362081,0,1.6,18721,9897,387570,10.230263158,1,0,0,2,8666,0,1,44093.971154,200,81614.7,14278.225737,250367.8,214293,52,0,42873.263158,31463.4,70441.3,0.1591044272,0.8559133566
6012,0,258444,36,7179,30.091718001,0,0.29,85677,12541,1204953,6.7434210526,0,0,0,1,7178.8,0,0,40688.1375,600,61790.4,17230.159618,96392.1,42500,16,0,43012.8875,31304.2,34344.8,0.6270270585,0.4409133019
6013,1,128988,36,3583,56.594113621,0,2.65,1563,8547,70646,18.125,0,0,0,1,3583,0,0,34740.702439,-36.1,78192.9,17311.119716,314909.5,243500.1,82,1,22780.872727,2792.8,58377.3,0.1841203283,0.7732390632
6014,0,165168,36,4588,38.880219028,1,0.29,85677,12541,1204953,15.164473684,1,1,0,3,17943.5,0,1,35478.661856,300,87236,17421.829841,442626.7,390451,97,0,29792.427273,11636.1,82885.6,0.166054198,0.8821228314
6015,0,110112,24,4588,33.360711841,0,2.53,1850,8240,107911,10.855263158,1,0,0,2,13880.5,0,1,76232.7,700,135658.1,28391.569086,760052.5,589754.2,82,0,85736.282759,44595.9,260283.4,0.052880212,0.7759390622
6019,0,11400,12,950,16.065708419,1,1.6,18721,9897,387570,11.743421053,1,0,0,4,5720,1,1,27533.663636,300,39514.1,6234.415408,107628.6,79808.2,77,0,29255.977778,23011.5,28898.9,0.098609434,0.7415172034
6027,1,61656,24,2569,42.611909651,1,2.77,1597,8598,53921,5.4934210526,0,0,0,5,9207.8,1,1,44763.458333,400,89256.9,24849.14908,125895.5,66200,12,0,55290.5625,44254.4,60558.5,0.1272590672,0.5258366992
6028,0,317520,60,5292,28.610540726,1,2.95,2640,8546,77963,9.9671052632,1,0,0,5,14894,1,1,56757.309589,1100,82886.2,14668.228536,266950.4,228271.6,73,0,54317.716667,38678.7,84567.8,0.1877243682,0.8551092071
6037,0,53232,48,1109,32.840520192,0,3.8,9672,8994,226122,20.986842105,1,0,0,3,4650,0,1,30896.002667,1100,49865.1,8130.2934967,222891.9,187279.2,150,0,29608.454545,17645.6,31587.7,0.105315805,0.8402250588
6038,0,323472,48,6739,54.108145106,1,0.29,85677,12541,1204953,13.651315789,1,1,0,2,9746.7,0,1,45414.073684,200,119934.1,26516.428002,388617.3,243227.6,57,0,48282.613043,18707.2,182636.6,0.1106934093,0.6258804591
6043,0,20352,48,424,47.529089665,1,3.38,2212,8757,109164,9.3092105263,1,0,0,2,4632,0,1,31814.414583,400,44427.9,9092.6452165,97274.6,75993,48,0,30707.647619,21281.5,23345.8,0.0544781745,0.7812236573
6044,0,57060,12,4755,54.576317591,0,4.09,5623,9893,228848,13.651315789,0,1,0,4,9366,1,1,46000.645349,900,103606.4,21829.52556,442838.5,352387,86,0,55217.341176,11939.8,172148.4,0.0828631077,0.7957465402
6052,0,22356,36,621,57.724845996,0,3.85,2616,9307,95616,10.328947368,1,0,0,2,4882,0,1,25150.975926,6392,37212.7,7025.3438828,88528.1,71314.6,54,0,21687.88,15582.5,19466.7,0.0956871446,0.8055611093
6054,0,58764,12,4897,52.041067762,1,1.6,18721,9897,387570,16.677631579,1,1,0,1,4897,0,0,32543.264706,700,71290,17349.904751,185109.8,103914.6,34,0,46601.776923,12532.5,120963.7,0.1214466461,0.561369731
6055,0,399120,60,6652,54.825462012,1,5.38,4063,8819,138032,14.802631579,1,0,0,1,6652.5,0,0,42435.311667,300,85656.2,20693.645824,264547.1,200487.6,60,0,22681.815385,16207.8,20826.4,0.9580688834,0.7578531088
6059,0,79824,12,6652,41.492128679,0,2.77,1597,8598,53921,5.9868421053,0,1,0,2,14557.5,0,1,49309.009677,300,121592.6,26233.474473,243074.8,205005,31,0,45650.527778,22069.7,73144.2,0.2728197388,0.8433830106
6063,1,320976,48,6687,59.816563997,0,0.29,85677,12541,1204953,8.2565789474,1,1,0,1,6687,0,0,49482.968,1000,130775,27435.70312,400580.1,305243.8,50,0,42887.938095,5400.7,141094.8,0.1421779787,0.7620049972
6064,0,14628,12,1219,45.092402464,1,1.88,3659,8743,157042,13.125,1,1,0,5,7778,1,1,32788.142157,200,52184.7,9015.7681651,226196.2,191293.4,102,0,35422.646154,24236.9,54677.6,0.0668792954,0.8456974711
6066,0,173808,24,7242,37.026694045,1,4.01,3460,8909,148545,12.598684211,0,0,0,1,7242,0,0,61218.658667,1000,134416.6,24967.39084,699587.9,540700,75,0,67919.689474,44750.9,174700,0.1243596275,0.7728839037
6072,0,193968,36,5388,21.856262834,0,3.8,9672,8994,226122,6.4802631579,0,0,0,1,5388.5,0,0,63579.217241,800,120567.3,30034.313436,286180,205400,29,0,74918.933333,39210.7,219169.2,0.0737502293,0.7177310863
6073,0,276300,60,4605,20.366872005,0,1.6,4484,9624,197099,16.019736842,1,0,0,2,8555,0,1,25997.563043,500,40755,6720.2175058,156608.8,129030.6,92,0,31092.505263,27578.1,23035.8,0.5996406063,0.8239050174
6075,1,129312,24,5388,24.405201916,1,4.64,5244,9753,149893,22.5,1,0,0,1,5388.5,0,0,45330.919737,-8657.3,116311.7,32759.949396,988727,730641.2,152,2,47393.16,17991.8,125225.8,0.1290757398,0.7389718912
6076,0,117420,60,1957,30.592744695,0,1.89,1660,8208,75685,7.0065789474,1,0,0,3,10010,0,1,40841.795349,500,68584.8,15410.39372,160489.6,135949.8,43,0,42388.313333,22465.8,75409.3,0.0778520215,0.8470950947
6077,0,79608,24,3317,23.394934976,0,2.79,2166,8254,105606,10.296052632,1,0,0,1,3317,0,0,69954.571698,800,125825.7,24870.232928,518282.4,360787.6,53,0,83870.44375,51088.6,135259.3,0.0735681709,0.6961222374
6078,0,170832,48,3559,28.191649555,0,3.13,1845,9045,58796,11.710526316,1,0,0,2,13208,0,1,65037.929231,700,121425,23103.489858,545820.7,473345.2,65,0,72918.504762,42248.8,159067.4,0.0671212243,0.867217628
6083,0,240528,48,5011,41.746748802,0,1.51,6079,9538,162580,18.453947368,1,0,0,1,5011.2,0,0,41135.010989,600,86334.9,18746.193752,594030.4,477089.8,91,0,23732.633333,5274.1,94932.2,0.1583501167,0.8031407094
6087,0,300660,60,5011,43.660506502,0,6.49,6949,9317,128118,10,1,0,0,4,12927.2,1,1,45854.890909,800,135175.2,30520.960807,358263,312253,66,0,26740.62963,7691,71242.6,0.211002504,0.8715751513
6088,0,90180,36,2505,36.681724846,0,1.62,1580,8594,72541,4.5394736842,1,0,0,2,6835.8,0,1,31516.346154,200,51813.7,14090.878545,73666,37100,13,0,39221.233333,32107.4,53002.6,0.1417774726,0.5036312053
6095,0,68340,60,1139,43.567419576,0,4.64,5244,9753,149893,20.296052632,1,0,0,2,10330,0,1,41735.420175,500,71564.8,11063.628902,538520.6,492364,114,0,41215.7,24220.1,85581.2,0.0399255937,0.9142901603
6097,0,202848,48,4226,57.138945927,1,4.73,3736,8369,127369,11.480263158,0,0,0,3,18601.3,0,1,37200.395946,800,82957.9,17835.976702,349107,273948,74,0,25095.0375,8379.9,98102.4,0.1292283605,0.7847113214
6103,0,149340,60,2489,30.767967146,0,2.79,2166,8254,105606,10.559210526,0,0,0,2,11243.3,0,1,29069.116071,500,53214,10432.344642,173575.3,147704,56,0,22474.572727,10014.4,52757.9,0.1415252583,0.850951426
6104,0,158184,36,4394,44.180698152,0,1.51,6079,9538,162580,16.348684211,1,0,0,1,4393.8,0,0,47679.973684,400,103426.7,21180.710273,405268.2,341819,95,0,29028.333333,24512,10065.9,1.3091797515,0.8434393731
6109,0,368880,60,6148,21.924709103,0,3.51,2247,8512,125832,19.407894737,1,0,0,4,10735,1,1,60030.743407,1100,151062.3,28681.808383,1106097.9,902740.2,182,0,77536.709375,41647.1,274472.1,0.0671973523,0.8161487187
6111,1,174744,24,7281,45.232032854,1,1.39,5198,8991,122603,5.3618421053,1,0,0,1,7281.3,0,0,37485.45625,1000,105628,28302.653143,213997.6,143643.8,32,0,21443.410526,9239.8,71801.6,0.3042005665,0.6712417745
6112,1,174744,24,7281,15.961670089,1,3.85,2616,9307,95616,14.868421053,1,1,0,4,18478.3,1,1,26252.814407,-1369.2,96659.4,23430.521918,438627.5,390563.6,118,3,6594.56,-1369.2,29207,0.7477918521,0.890422305
6113,0,78696,36,2186,26.253251198,1,3.8,9672,8994,226122,7.3684210526,1,0,0,5,5793,1,1,40292.341463,1000,56765.7,12443.954614,104609.6,54564.8,41,0,44352.567857,29598.7,39860,0.1645134586,0.5216087089
6118,0,349392,48,7279,43.260780287,0,3.73,3729,8720,161954,21.611842105,1,1,0,2,13621.3,0,1,59951.075172,900,142574.7,27491.435998,947771.1,859320.2,145,0,61432.75,24221.6,181124.8,0.1205612832,0.9066749274
6120,0,209184,48,4358,41.196440794,0,0.29,85677,12541,1204953,12.861842105,1,0,0,1,4358,0,0,46230.339706,1000,110583.8,19403.334951,513026.6,417416.8,68,0,44168,22169.2,109861,0.1190016748,0.8136361475
6130,0,32640,48,680,54.047912389,0,1.72,4085,9425,161854,15.855263158,1,0,0,3,4442,0,1,25906.409346,300,43206,7545.4663184,157742.7,138942.6,107,0,27058.766667,10057,31497.1,0.0647616992,0.8808186951
6136,0,140880,60,2348,40.79945243,0,3.13,1845,9045,58796,8.2565789474,1,0,0,2,13662,0,1,45160.511628,800,122247.8,26253.234958,239412.8,216014.4,43,0,29535.268421,8259.2,53864.3,0.1307657893,0.9022679561
6137,0,44628,12,3719,52.777549624,0,2.77,1597,8598,53921,20.921052632,0,0,0,2,15597,0,1,49477.321233,900,112689.5,22661.88378,1079599.8,860928,146,0,56772.66087,27979.8,143898.9,0.0775319853,0.7974512431
6142,0,221880,60,3698,53.560574949,1,3.39,2987,8899,81344,10.230263158,1,0,0,5,7239.8,1,1,44440.912676,1000,74216.8,13853.751837,247750.5,150225,71,0,42591.22069,23872.3,78166.9,0.1419216348,0.6063575801
6144,0,44376,12,3698,34.108145106,0,3.13,1845,9045,58796,5.3947368421,1,1,0,2,9746.8,0,1,53505.215385,800,124090,28278.245065,333102.3,190639.8,39,0,55045.15,18021.2,204758.7,0.0541800542,0.5723173562
6147,0,177504,48,3698,53.492128679,0,3.13,999,8402,51428,17.631578947,0,1,0,1,3697.8,0,0,44723.355814,14855.3,139525.4,35436.029353,425448.4,392700,86,0,19110.266667,16620.2,11626,0.9539943245,0.923026334
6150,0,83016,12,6918,15.34017796,0,3.73,3729,8720,161954,20.789473684,1,1,0,3,13818.3,0,1,67891.935204,700,136436.6,25921.044106,1348329.3,1197962.8,196,0,91662.172727,53146.6,208373.9,0.099598372,0.8884794772
6151,0,225420,60,3757,46.814510609,1,4.76,2112,8814,117897,10.263157895,1,0,0,1,3757,0,0,31185.156863,200,53271.6,9614.3623318,155236.5,122833,51,0,29055.644444,18666.1,41781.2,0.2697431086,0.7912649972
6153,0,285600,60,4760,15.063655031,1,3.85,2616,9307,95616,8.2894736842,0,0,0,1,4760,0,0,49651.891837,1100,126077.1,26473.421824,269184.3,141980,49,0,50368.904545,23994.4,94172.2,0.1516322769,0.5274470783
6157,0,98592,24,4108,32.024640657,1,0.56,3810,10124,92084,6.0197368421,0,0,0,2,14638.3,0,1,54128.565385,900,78713.7,19656.294381,162431.9,118560,26,0,64255.1875,41738.7,87109.4,0.1414723966,0.7299075495
6168,0,99216,36,2756,47.392197125,1,0.29,85677,12541,1204953,14.572368421,1,0,0,2,12876,0,1,57018.617442,300,124071.7,25880.047818,560689.8,496196.8,86,0,49819.264706,30810.9,11543.1,0.7160859511,0.8849758191
6169,1,103680,60,1728,23.707049966,0,2.41,1658,8388,95907,19.868421053,1,0,0,1,1728,0,0,28250.109174,500,46520.1,9371.3875797,227466.7,197239,109,0,21104.491304,5000.3,40144.6,0.1291235342,0.8671121219
6173,0,232560,48,4845,57.524982888,1,1.42,6604,10045,177686,20.723684211,0,0,0,5,9599,1,1,40175.6125,200,79286.6,15672.003047,658006.9,543702,176,0,45438.532258,20619.9,102421.1,0.1419099606,0.8262864321
6175,1,290700,60,4845,36.643394935,1,2.52,2564,8363,139012,12.894736842,1,0,0,1,4845,0,0,59647.424,-2825.2,129626.3,31590.330596,719516,662585.1,100,1,16704.38,-2825.2,36931.8,0.3935313038,0.9208762267
6178,0,232560,48,4845,25.45927447,1,4.75,18782,10673,323870,5.3947368421,0,0,0,1,4845,0,0,63188.633333,600,102665.9,26204.030675,197022.6,137000,27,0,70566.327778,39227.5,73882.3,0.1967238409,0.695353247
6185,0,31176,24,1299,27.40862423,0,0.29,85677,12541,1204953,5.6907894737,1,0,0,3,9855,0,1,46304.152174,700,65769.6,15340.950972,129137.7,78490.6,23,0,52665.54,32635.1,59558,0.0654287201,0.6078085036
6190,0,123600,60,2060,28.848733744,0,6.63,9878,10177,285387,9.7697368421,1,0,0,1,2060,0,0,39514.677551,300,105255.7,23277.873093,231224.8,170702.2,49,0,14827.5,13020,4280.3,1.4428127845,0.7382532572
6196,0,177804,36,4939,26.206707734,1,3.85,2616,9307,95616,13.914473684,1,0,0,1,4939,0,0,54375.023077,800,140728.2,27185.841612,635199.3,484660.6,91,0,45468.928571,17373.5,104544,0.141725731,0.7630059369
